5,80.45172905168802
5,79.8264482436407
5,79.36184846071225
5,79.67604611755114
5,79.92547222798898
5,80.55435622265722
5,80.26894166314284
5,80.47020957084568
5,79.51155459239735
5,80.24123392820763
10,79.86822755437987
10,80.06318033466421
10,80.52093298779582
10,80.41710151102909
10,79.7731627421484
10,79.77138336673461
10,79.71728900519346
10,79.98759656720853
10,80.30078715842292
10,80.22908805144192
15,79.96663185470179
15,80.05376474451927
15,80.02059313348913
15,80.36158360403833
15,79.72128577329686
15,79.76146893487
15,79.76762918828068
15,79.81204009473427
15,79.71891928118804
15,79.98919065791033
20,79.69168201979441
20,78.90281849099084
20,79.82475663502072
20,79.61008506849939
20,78.85856470826185
20,78.9282003550941
20,78.95112317886156
20,79.0133011662907
20,79.84385104272722
20,79.63797661171701
25,79.30953063673348
25,79.4584952717787
25,78.6084862726771
25,78.90497009284385
25,78.62872237765811
25,80.11119520384202
25,79.18005269817758
25,79.31852369203453
25,79.0361133856377
25,79.71889116077378
30,79.45444000644733
30,78.20636454202014
30,79.07823788026444
30,79.03190869736002
30,79.14472916780491
30,79.17844792323959
30,79.50882639749418
30,79.49671980183561
30,79.18987288627662
30,79.52663421093597
35,79.23513954026713
35,78.67313864062821
35,78.86378661131809
35,79.54448182328227
35,79.24597104052604
35,78.55674954964765
35,79.2510694999201
35,79.44847242528536
35,79.57931633111045
35,79.4530336098311
40,79.01612995605288
40,78.65723251312153
40,79.5264739446128
40,78.4679497566781
40,79.39183724810323
40,78.56054328990335
40,79.1787112189348
40,78.77382937531053
40,78.76568919325888
40,78.26387860143116
45,78.41024794390842
45,78.52568402956179
45,79.22913112711744
45,78.74051941137185
45,78.53356370954579
45,78.7602687377375
45,78.50404042904455
45,79.05512876434354
45,78.59386907380329
45,79.68860945011582
50,78.94613946587458
50,79.09928283489661
50,79.13985854736994
50,78.65297721976347
50,78.73063492676366
50,78.82439237551313
50,79.07078554301215
50,77.98459767804702
50,79.25858734755387
50,78.64983485398649
55,77.97285183835004
55,79.23151467409096
55,78.3067775589209
55,79.13032331081234
55,79.64686667092185
55,78.08525846111458
55,78.26763762635086
55,78.48043862893645
55,78.60191220309784
55,78.56878493042645
60,78.30724668932044
60,78.1364783134979
60,77.99521095929755
60,78.51937180934388
60,78.45533443946984
60,78.78944232362836
60,78.13393151770302
60,78.06108671210599
60,78.52137778692659
60,78.43049629666214
65,77.84409244338238
65,77.80700530454321
65,78.57670485759071
65,78.33378241216174
65,78.36846074767104
65,78.26378335057636
65,78.61322684122452
65,78.08994737222687
65,77.39939333664782
65,78.28929474258227
70,78.36939158528881
70,77.81805537093568
70,78.63245307947443
70,77.5792169870374
70,77.80414384562052
70,78.34814293785722
70,78.04841443476873
70,77.84609360962932
70,78.29844872558522
70,78.0358800087031
75,77.56813658437572
75,77.5343790186939
75,78.17149916614457
75,77.40920880869845
75,77.42008770573423
75,77.66168074284306
75,77.89587053141813
75,78.06899187864495
75,77.16769198027855
75,77.6367901652548
80,77.52927607442032
80,77.14125183480482
80,77.49302019680574
80,77.74100981171075
80,77.95488201357797
80,77.48537242777182
80,77.0178099095008
80,77.16805379192844
80,77.20812621386843
80,78.14054023287595
85,77.1867356931803
85,77.05170937676502
85,76.93183016585479
85,77.41032298249314
85,76.99999806006981
85,76.76260252704775
85,77.3784711431125
85,77.1901219752263
85,78.06137258382047
85,77.39668413364093
90,77.01726050718145
90,76.80084201855742
90,76.54871465316165
90,77.39612646165979
90,76.92632852593529
90,76.54058077701545
90,76.89186627062091
90,77.117625899669
90,77.07668503094493
90,77.05866931428261
95,77.16740287860377
95,76.16695718234841
95,76.78124290336659
95,75.95444458554185
95,75.87705316287371
95,77.38947620452197
95,76.50364707405481
95,76.49971724312974
95,76.47849120303427
95,76.21602192463433
100,76.32687744781467
100,75.86973180655863
100,75.94458234225044
100,75.90756626884531
100,76.29898566066579
100,75.73200706688091
100,75.79392609043327
100,76.79835660839026
100,76.72955216791512
100,75.60586371195149
105,76.10439839658557
105,76.87177572574002
105,75.94386815945012
105,76.10586222812583
105,75.78662224845154
105,76.29369270962898
105,76.76142303247003
