158,136,192,13,0.62,68.20275776823857,127312.12800000017
159,30,82,4,0.52,76.99873179864228,80047.10399999996
194,16,236,9,0.4,75.73847178341126,210325.50399999958
183,225,242,1,0.9,57.7860253808944,7004.159999999998
97,52,191,15,0.88,85.01294200112338,171460.0959999996
152,68,214,4,0.92,67.88927663481897,55066.62399999999
93,18,196,1,1.04,61.71925154975052,14189.823999999997
173,71,110,10,0.01,81.46224168046292,222758.39999999953
47,23,23,11,1.2,91.19154803477021,2466.5600000000036
95,35,123,11,0.43,88.98924802502789,177746.9439999999
151,28,217,1,0.06,61.548692962772876,23306.75200000001
49,11,160,11,1.16,91.36641826728635,124217.08800000008
21,22,29,5,0.73,97.147033466205,24247.55199999997
125,64,221,13,0.85,81.39715051943122,174068.73599999948
196,10,44,8,1.39,80.34182492326057,158931.96799999985
157,16,29,0,0.64,73.47905962053579,0
54,60,178,8,0.62,82.45696973844443,70028.0320000002
153,44,67,11,0.71,83.66780348320285,160444.1599999997
246,134,142,8,0.77,56.4792195924932,54626.56000000005
139,59,78,5,0.19,81.1272695399852,97438.72000000002
36,136,168,15,1.33,72.92781798112388,0
166,61,110,12,0.15,85.61454308438769,267704.3199999999
208,104,108,6,0.04,69.56167919130192,128221.18400000007
207,104,157,15,0.21,76.64462871546883,262427.6479999998
100,11,33,0,0.96,81.26074944373505,0
187,50,188,10,0.85,73.74151753583354,165332.22399999996
142,47,99,10,1.17,79.14918729849842,87432.96000000014
139,24,183,6,0.22,75.5153278375153,124944.38399999999
222,20,22,5,0.36,74.38571895406875,99322.87999999992
142,56,207,2,0.71,65.77482145156237,29282.816000000003
105,115,204,0,1.16,64.00865799175249,0
163,33,227,9,1.08,76.91136464460834,150870.78399999993
232,31,43,4,0.38,70.17496605119584,87997.43999999997
23,11,31,2,0.22,95.94624360793877,17045.759999999995
160,14,107,2,1.43,70.86681346521367,36654.59200000002
181,132,222,10,0.72,67.09660737953595,103674.87999999984
109,162,243,8,0.65,67.39936581748567,56235.26400000011
236,16,45,10,0.22,80.56512212741119,262149.1199999981
137,45,51,6,1.27,75.39381920551347,0
131,43,229,4,1.25,67.64349701925244,57629.95200000008
43,64,120,3,0.23,85.05519113387125,30629.887999999984
30,22,56,10,0.34,98.42409789964492,90053.37600000024
157,33,202,9,0.15,76.70080978997518,193635.32799999966
129,16,154,5,1.17,77.58453875274805,91864.31999999998
42,151,172,8,0.48,75.3250644901955,31254.271999999935
183,34,59,14,0.0,89.72693507562725,378290.6880000004
94,144,171,5,0.14,68.69492895673488,55763.96800000008
149,72,77,6,1.0,71.2936597557563,4374.783999999999
42,33,120,12,0.46,94.91311966642293,122369.28000000026
104,17,103,10,0.91,90.84289015669384,161701.8880000002
101,91,122,10,0.98,76.0500213159946,54680.06400000024
199,106,124,4,1.12,60.99996657736714,1513.2160000000001
250,120,218,4,1.17,54.80156885698878,35949.05599999999
91,118,178,2,0.01,67.77553954476832,25839.104000000007
214,47,47,1,0.67,65.63268757882985,9448.959999999995
209,30,31,1,0.58,68.91940901743791,12752.127999999999
24,31,99,3,1.29,91.45967666394478,11560.191999999992
38,69,128,2,1.48,79.20944614064985,3742.207999999999
74,138,234,12,0.11,73.73929558437976,124839.68000000007
91,125,149,10,1.08,68.49913749758139,11131.392000000003
159,116,160,13,1.11,65.19483379393112,47589.63200000011
208,94,105,3,0.63,64.21927736385766,37538.815999999984
174,82,199,15,0.1,81.16404837935364,289562.8799999998
31,41,73,12,1.23,93.00655834175645,36893.43999999998
173,38,63,10,1.13,75.89204411620399,97792.25600000023
103,176,224,3,0.73,64.49232034248377,30055.423999999966
119,198,229,12,1.5,63.22733574623577,0
94,103,177,2,1.19,67.93030916258537,9052.415999999997
19,37,175,8,0.41,88.4947964239339,34380.799999999945
242,109,180,8,0.24,62.948917936324,144007.9359999999
49,64,65,1,0.33,87.89629022738643,10299.903999999995
77,150,179,4,0.54,71.18247723576407,19942.911999999975
72,82,243,0,1.19,66.22611314013062,0
39,10,162,8,1.37,90.21312573755512,80255.48800000016
210,95,116,1,0.73,62.068594169929,10765.312000000002
93,22,57,4,0.61,87.44357675455466,65571.84000000003
81,40,45,5,1.03,83.99324937937683,5261.568
112,85,116,9,0.76,79.78742114173323,71653.37600000018
127,99,112,11,0.29,81.59393166970268,155029.7599999996
184,47,120,13,0.43,84.46604727210764,277847.2959999998
92,158,183,13,0.42,73.44400554974777,91841.79200000042
90,98,204,15,0.74,81.10707458135781,148010.49599999978
165,213,220,4,0.16,58.92424635172303,135718.91199999998
120,109,165,3,1.23,66.15249758494534,6678.784
161,105,179,14,0.18,77.34111997256238,239281.40800000035
184,112,226,13,1.48,61.73989981752238,69829.63200000026
211,55,106,15,0.88,78.21966489060544,225718.52800000017
203,38,58,10,0.0,83.51931800275312,276564.47999999876
217,10,49,10,0.7,81.18530062942277,239490.55999999924
53,138,176,4,0.04,72.97143345756886,35085.311999999976
37,38,132,4,0.72,85.00238627900919,31531.519999999964
102,60,122,15,0.46,90.83010852237233,214403.5839999996
131,32,152,14,0.56,87.26854010736837,249197.82399999988
172,38,181,13,1.02,79.21996415930708,213270.2719999993
19,177,189,14,1.27,72.49542143228112,0
153,102,235,5,0.86,64.75757141376212,60907.00800000003
56,68,78,0,0.05,85.07972736845669,0
247,33,248,0,0.28,51.30536705944901,0
107,104,191,14,1.34,68.30855292124566,59665.4080000003
170,55,126,1,1.3,64.21597011360029,9541.375999999998
87,70,83,2,0.01,82.67777045986927,33679.87200000001
88,12,20,14,0.57,95.67683779641818,229465.34399999955
85,146,235,8,0.45,71.48342795130476,66429.6960000002
49,13,30,5,1.1,94.34615540904649,42962.688000000075
250,171,180,9,1.47,49.9708335284754,0
101,56,194,6,1.16,71.07354112419836,63631.10400000008
54,54,153,10,1.0,86.93203416903343,83738.11200000008
62,100,209,0,0.36,64.78124915182057,0
161,28,157,0,1.37,60.97653869889783,0
14,72,88,1,0.03,91.29053247023457,4759.807999999997
164,91,130,12,0.84,72.78270365463197,104680.19200000021
157,159,177,0,0.95,58.1925328380963,0
103,19,55,5,0.86,86.622652859818,67746.30400000005
125,61,74,13,0.65,85.06355715429982,139009.28000000003
134,96,135,8,1.02,70.31521513006348,47606.272000000055
118,48,87,6,1.35,78.2699251896287,35864.831999999995
113,144,167,10,1.14,61.942235350974215,0
37,13,42,15,1.3,96.74818231570468,105466.11200000039
246,17,137,7,1.31,68.84781317202618,154812.41599999985
43,73,133,2,0.58,79.22770919025503,15542.527999999993
200,72,183,7,0.49,66.42258923605625,123710.46399999993
159,29,78,6,0.13,82.6825696802695,144994.81599999982
145,76,87,0,1.44,71.05532944832919,0
183,71,152,10,0.62,74.42030718597184,152757.75999999992
222,36,102,4,1.01,67.63780978871587,70893.56799999997
220,50,67,14,1.02,69.93739574062921,110001.92000000014
115,168,170,11,1.12,63.963809390019875,0
173,30,147,14,0.9,84.48950611696196,270808.32000000024
39,19,241,2,0.91,67.08597224029657,18629.631999999994
15,15,76,3,1.15,95.41240542425568,12844.799999999996
144,24,225,9,1.41,78.74511707636884,167277.05599999957
86,106,192,5,1.23,68.49918064499239,21803.263999999992
155,41,135,11,0.19,84.08353203005913,234488.57599999942
210,97,105,9,0.22,72.73813491183154,164107.52
183,34,39,11,0.67,77.96982910750049,131341.82399999988
11,39,197,3,1.2,77.38966431440632,6681.088
234,20,227,14,0.77,78.77086962021451,333946.8799999993
82,138,190,15,0.55,75.6935329803918,109665.28000000058
105,92,178,4,0.5,68.48567005443927,48350.20800000006
186,113,239,6,0.43,65.16207526058845,96266.75199999992
175,13,24,11,0.64,86.05744155492926,200828.92799999996
187,98,242,2,0.2,59.832688266550406,38096.38400000001
197,28,61,14,0.54,85.8929151335834,295160.06399999926
184,151,214,4,0.11,61.72149761016612,60064.51200000005
147,34,124,6,0.35,80.67195225827673,123365.88799999998
209,32,206,15,1.28,78.4802552507297,281438.7200000001
199,137,175,13,1.42,56.74782264721924,0
106,88,117,0,0.16,70.84724393908009,0
45,105,143,6,0.27,81.96016882178638,44685.82400000006
72,83,115,2,0.76,78.3201679383772,16687.616
250,122,207,14,0.04,67.39565453341743,294930.43200000003
13,28,43,5,1.36,95.97279790844044,2554.111999999999
49,23,231,0,1.13,65.81788531516312,0
126,23,54,15,1.11,87.60421416697903,194869.50399999932
153,126,183,3,0.1,62.442681359352335,47003.135999999955
136,76,97,3,1.3,69.91817036956857,0
138,135,234,7,0.14,68.89542694327969,99406.33600000004
64,24,208,14,0.28,90.63712416055552,180310.5279999994
194,86,98,4,0.65,68.81088429015415,43615.48800000008
218,48,192,5,1.31,61.55413767062069,74428.92799999997
136,91,98,6,0.48,77.49438325478559,66124.03200000002
32,165,203,7,0.51,72.32828361983005,26696.959999999955
42,36,46,15,0.62,96.52005728292332,115988.73600000031
35,17,51,4,1.2,92.36478095673378,32445.183999999932
226,31,48,13,0.77,79.17950147464504,214298.11199999988
194,145,239,12,1.07,60.845743897849594,100552.19200000033
71,37,144,11,0.82,89.7181089368489,138076.92799999999
196,102,230,2,1.02,59.23667365104271,22756.35199999998
139,60,184,2,0.21,64.32301927408845,37782.528000000035
14,29,125,2,1.37,86.49817380884113,8595.711999999994
55,63,114,5,0.69,86.92139770654993,45086.20800000006
203,47,153,5,1.18,66.69785051167204,83433.98400000004
100,71,92,4,1.48,76.469095566408,0
186,21,115,5,1.44,73.34816572788661,90655.99999999985
182,78,240,3,1.17,61.08762541799037,38582.27199999998
55,20,53,12,1.03,95.38025730171061,119822.33600000029
143,49,98,9,0.16,85.68862217748735,196870.91199999995
200,151,151,13,0.15,68.11136472194781,194183.6799999998
246,26,57,8,0.87,73.88455195109832,141753.344
61,71,166,1,0.41,70.62847734993134,9825.536000000002
33,108,184,5,0.64,75.41470858124814,20941.055999999975
125,11,87,6,0.07,85.85964818076822,139467.77599999987
86,119,193,8,0.26,73.45150630048012,83368.19200000013
212,78,99,7,0.19,74.9987357762893,143910.65600000013
38,122,213,13,0.7,77.3537541521089,61656.06400000026
179,101,153,15,0.04,78.55772878429168,297274.3679999999
214,53,121,14,0.89,78.47316801287754,227717.63199999998
150,88,112,5,0.09,76.75283613625356,97932.80000000005
153,76,102,15,0.71,80.60163929471013,167143.1679999997
127,63,98,3,0.34,78.7435155251664,46565.119999999995
147,132,171,7,1.44,61.82552479751327,0
239,53,58,4,1.08,61.6492192821436,0
238,20,34,4,0.62,69.60863489479908,74951.67999999996
100,17,145,4,1.47,78.00949139678579,61372.160000000054
201,158,202,10,1.2,56.95423619593137,14953.471999999989
191,49,243,4,1.42,62.741700660472574,61410.048
206,17,185,10,1.12,73.79659166756237,198374.39999999967
13,41,50,2,0.21,96.68749880015244,8840.448
218,214,237,6,1.46,55.697924032868265,0
157,11,20,6,0.21,85.55728980143655,144687.61599999978
119,93,230,11,0.93,73.2746699945589,120272.38400000002
215,116,146,5,1.43,56.382426935083494,0
107,109,130,7,0.92,73.28375116144215,27078.911999999942
195,178,198,0,1.2,56.15747443729584,0
116,46,51,2,0.0,81.86453675987593,43574.78400000002
89,51,223,5,1.38,74.78297357907516,49832.704000000034
193,156,225,9,1.23,57.06435178246837,32274.68799999993
17,16,55,3,0.21,96.74143205641343,17130.751999999982
100,165,198,9,1.31,64.59992150308148,0
250,10,216,0,0.39,52.6522462737728,0
24,208,227,6,1.07,67.53616576359353,0
140,205,221,0,0.37,55.827849838131606,0
140,58,67,11,1.16,73.02531890168878,0
63,58,123,14,0.17,94.76676099202922,181104.38399999967
183,41,75,7,0.01,81.94257588441548,182973.1839999994
210,71,221,15,0.21,79.36343251587034,331845.1200000004
104,62,93,15,1.08,83.15846358834402,91766.27200000036
28,55,172,15,0.04,93.99558375891822,119790.84800000055
71,118,136,3,0.99,71.2147300546524,6999.04
231,48,69,6,0.14,74.36565637201535,146336.25599999982
123,23,28,11,1.4,78.69795658552307,0
167,47,138,0,0.12,62.07956623039775,0
149,11,22,14,0.76,88.77779744257293,240196.3519999992
134,16,144,8,1.22,84.29264081771612,150531.07199999955
63,48,56,3,0.59,88.79174383978231,25342.976
112,137,189,10,0.15,71.15185141203149,126328.57599999988
27,13,78,5,0.21,95.73867741519861,44488.704000000034
73,79,184,15,0.7,85.46776301481168,137120.51200000005
147,102,241,11,0.48,73.61019210565478,157175.03999999972
77,46,143,1,1.44,74.61853943457236,7228.160000000002
172,120,241,1,0.41,58.672151735336,14258.687999999996
45,60,115,3,1.11,83.3200274270109,17791.487999999994
216,16,163,6,0.24,68.11480174577117,146887.16799999966
36,22,51,11,0.35,96.46033411283054,92425.72800000028
195,31,135,10,0.0,78.98371788153202,253926.399999999
124,39,118,11,0.63,87.37319512849383,185345.2800000001
69,24,159,13,0.19,90.73212970708971,188208.89599999975
244,32,49,11,0.3,79.60714949276962,260239.10399999947
23,20,84,4,0.44,94.15808811886106,29841.919999999973
22,14,47,3,1.02,96.06477340336824,20519.423999999988
103,21,101,3,0.15,80.37259534205778,57012.992000000064
78,101,232,2,0.35,66.62174736071591,20337.91999999999
148,36,43,15,0.79,83.89309574424118,180330.75199999954
188,24,81,15,1.06,85.08606491474846,271430.39999999997
63,19,162,5,0.19,80.00386702524142,69056.76800000003
196,33,52,14,0.69,82.84214880848828,235147.0079999999
42,56,137,8,0.74,89.4979835850941,68652.03200000014
104,51,52,2,0.02,81.99787709719486,38322.688000000024
140,117,184,10,0.84,66.16064009720893,86686.97600000013
212,44,81,7,0.74,74.86630084149479,118402.5599999999
210,15,57,11,1.49,79.56241505585974,195725.31199999998
60,16,29,10,1.5,89.86273136831551,26626.55999999993
176,30,147,13,0.72,83.99373157049492,254616.06399999917
29,38,123,1,1.17,79.44022405925386,6282.752
25,42,250,4,0.33,79.36707479265779,27910.399999999972
205,32,51,1,1.2,67.44484348707499,9356.032000000001
246,241,246,4,0.55,53.07940011648139,107708.41599999985
39,124,215,15,0.32,85.2245426491329,91500.54400000045
180,17,147,12,0.23,82.66303142231826,287287.2959999992
159,86,201,9,0.93,67.73529663462354,92241.15200000007
238,100,216,12,1.46,60.98620758461949,94290.17600000025
245,170,172,6,0.88,53.22605283178523,21854.46399999999
164,31,90,11,1.16,82.11382674616003,168104.44799999995
154,43,75,7,0.39,84.23013161765236,142482.94399999984
136,23,27,11,0.78,84.1723668251279,132223.23200000016
165,66,72,13,0.89,74.30527437426933,68737.79200000013
147,14,72,0,0.27,72.3797653817815,0
178,158,158,8,0.14,66.52883726698947,101564.4160000001
146,154,159,11,0.86,62.36449853713665,33849.08799999993
124,41,149,4,0.91,73.98553002826311,58301.95200000001
143,83,222,1,1.41,62.37137169291237,7609.599999999998
219,13,47,5,1.26,72.41389642020903,84259.84
197,27,106,4,0.62,71.42150643939645,86988.80000000008
220,29,161,2,0.41,58.47427335156926,45517.82400000001
109,87,146,13,0.97,77.1038414168145,93852.92800000022
183,81,181,13,0.43,75.50434011137123,208316.92799999935
250,40,189,8,1.1,65.1516171736669,140473.34399999992
220,76,174,7,1.05,62.606903875900734,77805.31200000002
208,72,95,1,0.53,64.1340056974112,16612.864000000005
240,132,200,7,0.75,59.66816070468079,62010.11200000001
58,14,86,4,0.98,90.32699102734702,50607.10400000009
228,55,73,8,1.13,64.86594998133243,39312.127999999975
141,115,118,11,0.34,78.17059307335909,137087.23199999984
93,63,119,15,0.67,89.36431846846176,173097.47199999922
13,40,86,15,0.25,98.79959269757616,66731.26400000032
43,79,150,15,1.23,84.59491112047803,58146.560000000296
75,33,152,12,0.05,90.89502418048411,181812.73599999954
159,23,80,3,0.79,76.2071710674303,56203.00799999997
198,77,119,1,1.38,62.08051819553315,4540.159999999998
82,28,71,9,1.25,88.2867636370192,87930.11200000027
27,54,110,1,1.25,88.45544854348887,2645.7599999999998
26,22,57,9,0.04,97.97522997948421,81225.9840000003
102,20,126,8,0.64,87.30801306341051,144821.75999999978
39,18,70,15,1.23,96.81416583068591,123976.96000000078
74,51,134,13,0.2,92.55053692698172,181148.92799999987
55,41,66,4,1.19,88.3405193412117,16744.19199999998
113,32,89,3,1.11,78.78704863404982,39817.72800000001
45,48,141,12,1.43,90.00370180669934,88129.79200000038
219,73,87,1,0.7,63.126802502086434,9832.703999999996
27,117,220,3,0.7,75.85081344091085,7464.192000000004
180,30,67,13,1.17,78.85849130944362,162495.74399999974
121,174,230,12,0.3,69.13371508281972,175133.44000000026
106,52,103,5,1.05,79.6594239350427,56459.00800000003
82,17,83,14,0.8,95.29392731754446,218961.9199999994
38,38,126,5,0.26,86.69768538020467,51144.960000000065
48,116,137,14,0.92,82.42529960126866,7969.535999999998
124,199,245,6,0.43,64.42480337740405,155309.05600000013
59,11,27,12,1.16,94.45109030595424,96745.98400000039
224,51,66,8,1.08,65.56947350273283,30464.76799999995
29,127,132,14,1.01,81.7395373017286,0
123,123,189,1,0.88,60.677462392231284,7968.0
156,79,181,0,0.54,59.549768553475126,0
68,11,51,9,1.34,93.92030105364931,123073.27999999997
75,10,89,2,0.28,84.54758036653683,34929.66400000002
90,15,25,5,0.19,90.79487404850013,95378.688
219,98,152,9,0.58,67.79358532211937,120141.31199999995
156,90,208,0,1.12,58.45402520354025,0
214,30,124,6,0.43,71.95371901913161,138290.68799999997
71,55,58,5,0.79,85.2034395982899,20247.807999999957
137,76,168,14,0.26,82.25427790687525,223424.25600000005
187,35,67,1,0.18,69.77927413219713,25512.191999999995
105,149,171,11,0.61,71.0151433895186,70706.43200000018
114,34,37,5,1.23,79.35999358405552,0
152,30,53,2,0.84,76.27478611564126,29168.89600000001
193,18,125,5,1.11,72.48696473863832,108584.95999999988
62,35,91,7,0.81,91.53634868399713,74926.08000000009
77,16,94,6,0.48,89.73244508459324,98942.46399999999
85,65,156,13,0.44,87.9076799156014,170936.57599999974
72,71,242,6,1.02,74.01623710815987,56804.096000000085
65,192,200,9,0.08,71.06670002307234,203217.40800000023
152,65,91,8,1.44,69.59600608012441,0
182,45,65,5,1.49,68.91989150218764,0
231,72,129,1,1.13,57.496904437976006,9550.592000000002
208,139,220,8,1.38,58.371366524634524,28023.807999999943
144,224,246,1,0.64,60.23665375503583,19533.823999999993
198,162,247,14,0.29,66.56353648781325,190766.8479999997
102,94,136,13,1.43,69.2477142892378,0
93,65,192,14,1.29,80.02834028784207,133703.93600000028
165,18,27,3,1.21,73.68101673737884,17901.311999999976
161,104,140,0,1.37,61.56068236321788,0
187,37,127,8,1.32,74.23602557901397,109247.74399999986
64,56,110,13,0.58,92.28214040774175,132373.2480000005
245,33,147,4,1.32,60.80934313871678,66456.57600000007
223,22,53,1,1.39,64.8849262308964,13801.472000000007
246,111,146,3,1.44,52.656101022204695,0
76,43,219,3,0.44,70.49366957620182,40436.48000000002
159,25,44,10,0.88,82.10528263773188,118816.00000000006
175,95,128,11,0.61,74.14872975101035,139651.07199999987
169,59,123,8,0.67,77.05886032387362,126164.99199999993
181,10,78,9,0.55,83.76386580893008,231731.7119999992
106,149,235,7,0.12,66.61757576204619,86317.5680000001
75,46,48,3,0.53,85.8545686148476,26311.679999999957
162,25,104,10,0.22,84.8291775660886,235084.79999999946
32,99,210,11,1.47,71.75735991666015,20825.599999999962
15,128,166,2,0.06,80.6379235311302,6895.36
179,185,210,14,0.0,65.52889462361394,403821.5679999998
188,21,50,3,0.16,75.09257595494846,81974.016
119,50,196,14,0.69,84.20208483622122,201632.25599999938
240,15,58,13,1.15,79.99913266370754,250551.55199999994
93,43,82,5,0.9,85.04949245796438,54553.08800000002
113,25,246,5,0.79,71.04094298401445,78144.51199999999
157,26,198,7,0.47,76.44034188803701,141564.67199999982
129,129,152,7,0.61,70.56392839238919,56343.04000000008
55,17,54,3,0.52,90.6770630898465,36828.41600000001
38,149,194,0,1.06,68.16982095407566,0
80,35,218,3,0.74,68.93706520405222,39320.32000000004
62,143,190,12,1.12,70.34048488663633,20532.73599999997
79,17,43,7,1.42,88.68902974844511,64056.0640000002
218,85,133,2,1.21,58.79232794758441,10987.519999999995
193,88,175,8,0.91,65.4949758779878,84680.19200000004
243,12,75,4,0.31,68.52651537175716,110514.176
138,101,205,6,0.77,67.68058942182935,68327.42399999998
41,89,135,3,0.87,80.72402546192447,14489.599999999991
194,15,37,14,1.15,82.09952159804224,217616.1279999999
53,42,209,4,1.01,75.44325361568364,38846.46400000003
108,182,217,7,1.36,62.95872106980828,0
199,107,159,7,0.06,66.46189332060578,136858.6239999999
102,119,129,11,0.92,72.8809473433904,24869.11999999997
145,13,69,14,0.64,91.9140912785678,329513.47199999983
119,120,185,10,0.39,72.99853012358761,112749.56800000006
17,26,52,9,1.06,97.66296266432913,28769.27999999991
24,27,86,3,0.54,91.33031312633287,19899.903999999984
107,27,86,13,1.05,90.96619749546637,192771.07199999914
247,31,98,12,0.33,78.29534207126258,307557.37599999935
191,22,22,14,0.15,88.86874380395172,350751.74399999995
173,87,93,1,1.16,67.54699534827078,0
18,85,112,12,0.67,93.68051353053635,35279.35999999996
13,228,228,1,1.35,68.99761735403224,0
150,44,219,12,0.57,80.21303527057634,208410.3679999996
96,50,61,6,0.65,86.47098157661048,70630.40000000013
35,36,111,1,0.64,85.93878866416605,8550.656000000003
67,107,234,14,0.93,78.92979742414221,96410.88000000053
250,39,116,4,1.33,61.51698358283502,58729.472000000045
190,54,77,14,0.51,84.43712204695103,246354.68799999962
144,40,179,12,0.48,79.52731606935708,203457.02399999948
191,32,119,0,0.11,62.09346341589232,0
35,72,84,15,0.52,95.317033369567,76460.54400000037
125,133,164,1,1.44,63.11204572796799,0
166,17,175,6,0.69,72.26935063657616,132106.23999999993
108,30,54,15,1.49,83.05183529408102,83195.6480000003
243,22,117,9,0.19,74.34228791938625,235407.61599999844
20,62,67,2,0.77,92.72815202780318,3294.9759999999997
111,116,175,8,0.97,69.61097162533765,46760.44800000009
153,90,97,5,0.1,76.29728467116321,90042.88
21,39,62,0,1.37,94.46045876096252,0
241,186,192,9,1.21,51.748977127850225,0
158,181,194,3,1.21,57.55949027221309,0
86,92,185,10,1.37,72.93983652678556,39813.88799999999
138,163,229,15,1.03,64.19070236919148,77192.96000000025
141,67,137,10,0.06,81.36760261861116,198479.35999999964
157,24,86,1,0.75,71.65990712758254,21386.496000000003
116,114,186,2,0.18,64.75682569807715,26934.015999999978
214,29,50,1,0.96,66.4622574794228,14471.936000000003
100,73,88,7,1.29,77.75273978624419,0
239,70,82,8,1.05,61.66180106574459,24511.231999999975
137,19,40,13,0.13,93.18780754435028,299912.192
157,172,243,11,1.43,57.85165243040499,0
107,19,24,13,0.07,95.42555308759529,267295.7439999991
216,75,98,11,0.54,76.13922634389971,180342.5280000002
236,20,159,9,1.5,70.35366653972297,172874.2399999996
53,10,51,8,1.44,95.08190793803777,91871.74399999995
64,49,174,4,0.88,78.41316981074918,40510.208000000006
68,122,163,14,1.02,77.16432630003747,26439.67999999994
90,32,235,3,1.4,70.07614076394029,36891.648
59,110,208,1,1.33,66.39345191379043,2537.2160000000003
181,11,117,9,0.88,81.66041475282665,217093.63199999914
56,15,38,1,0.54,89.40535703887748,12143.103999999992
142,78,92,10,0.85,75.97939055585434,63350.52800000019
44,39,232,1,0.59,67.07115743297577,8736.255999999996
12,65,119,2,0.29,86.74144803062913,7236.608000000002
225,54,168,0,0.44,54.219792556600986,0
175,83,86,6,0.17,77.78263931924056,111194.62399999991
83,42,87,13,0.1,94.95879005933512,229660.4159999994
234,32,44,0,0.4,64.05495542508226,0
80,35,78,14,0.52,94.4513522479735,185471.23199999947
232,21,55,5,1.16,70.3576769870643,81087.74399999996
178,155,171,14,0.66,61.151681040475225,108298.24000000024
193,32,103,7,0.25,78.78786866863747,176735.23199999973
165,49,190,2,0.34,60.10289781596673,38824.96000000002
38,119,121,9,1.33,82.19072307233697,0
139,95,204,9,0.75,72.95968761694347,108614.65600000006
231,92,217,10,0.57,66.74889100117097,172745.72799999986
31,44,50,13,0.63,94.69844685389533,49465.34400000018
183,73,102,4,0.44,71.60736542563106,62430.208000000064
150,32,47,5,0.59,81.23831137248085,78384.12799999995
142,54,73,4,0.9,76.11742430523522,34727.168000000005
151,184,204,6,0.55,61.31703183278081,112009.216
216,32,85,3,0.22,69.39994803304765,72601.34400000003
15,119,150,5,0.46,89.19237296763541,7619.072000000002
151,43,146,5,0.28,73.42192236550036,103068.15999999992
168,28,44,3,0.1,77.64478975342547,75304.96000000002
63,111,247,1,1.36,64.71402453085368,4130.816
85,52,69,8,0.46,90.61287283858033,110052.8639999999
30,19,247,14,0.83,89.60868535371732,108194.30400000035
201,116,154,14,1.0,61.217397198181445,69677.31200000025
