112,1,300,8,75.95152071655546,133683.96799999996
112,1,300,8,76.47440253203962,136991.23199999987
247,2,300,8,64.90524172621791,192323.58399999933
247,2,300,8,65.0523331547998,196957.18399999943
114,3,300,8,77.90424577476873,143630.3359999998
114,3,300,8,77.2178194527653,143553.024
110,4,300,8,78.78324171142057,137472.76799999992
110,4,300,8,73.78306796948095,128603.64799999975
118,5,300,8,77.41936883318708,139989.75999999983
118,5,300,8,78.00227394892286,141704.4479999999
163,6,300,8,73.10787805543467,162160.63999999978
163,6,300,8,71.87508521587948,160107.51999999976
227,7,300,8,65.90091514295216,182750.20799999955
227,7,300,8,67.01340965484536,181183.48799999955
124,8,300,8,76.1189336388138,142434.8160000001
124,8,300,8,75.81347283447583,141098.7519999997
136,9,300,8,75.9478030478847,150546.43199999994
136,9,300,8,73.64976056848663,145569.79200000004
160,10,300,8,72.98925396770441,162531.3279999995
160,10,300,8,73.5204353243067,158419.96799999985
226,11,300,8,66.49943346601927,178556.92799999972
226,11,300,8,65.96836306318012,180569.08799999955
111,12,300,8,75.3518767617149,131415.80799999982
111,12,300,8,77.37176457058987,138757.11999999988
114,13,300,8,75.7989672922146,126191.6159999998
114,13,300,8,73.69359893950846,126917.63199999985
72,14,300,8,75.38620747101336,99768.576
72,14,300,8,78.23465953290864,100304.89599999996
136,15,300,8,72.18452151600206,141913.59999999983
136,15,300,8,76.27766384912057,149552.89599999983
213,16,300,8,67.60539115199165,171213.824
213,16,300,8,67.68786186569096,175140.86399999962
163,17,300,8,71.85878845543111,147747.5839999997
163,17,300,8,71.32613676489925,151244.80000000002
135,18,300,8,74.23531178890653,130793.21599999972
135,18,300,8,72.60836353939159,140664.31999999986
105,19,300,8,78.35940107421698,122948.09599999999
105,19,300,8,74.51298415806623,116475.39199999993
137,20,300,8,73.20118293296353,125969.15199999978
137,20,300,8,73.92366457139427,140904.96
171,21,300,8,71.1084347083022,147950.33599999998
171,21,300,8,72.90967645094322,158472.19199999992
122,22,300,8,76.09225376486116,130515.19999999991
122,22,300,8,75.07003034291502,130234.36800000002
138,23,300,8,74.22462034126404,142134.0159999997
138,23,300,8,74.9809098352845,137362.1759999998
116,24,300,8,75.23409622376185,118729.47199999988
116,24,300,8,73.1962270917321,124639.23199999995
220,25,300,8,67.84139030652588,164422.65599999978
220,25,300,8,68.7011441344223,154730.23999999982
211,26,300,8,67.60569135240867,153206.27200000003
211,26,300,8,69.06069861398704,160820.22399999973
84,27,300,8,76.94186089830004,93951.74400000012
84,27,300,8,75.29582570798978,103197.18400000002
153,28,300,8,71.92759412318269,137875.19999999987
153,28,300,8,73.96275015917703,150035.19999999972
64,29,300,8,80.32161349685659,84588.80000000005
64,29,300,8,80.42934862528077,89251.07200000012
236,30,300,8,63.646420700832095,154111.99999999962
236,30,300,8,65.29284077407871,163363.84
209,31,300,8,66.55138856667054,153060.35199999964
209,31,300,8,69.17114103225323,147203.07199999987
146,32,300,8,73.06541031010964,124872.44799999981
146,32,300,8,73.25875502756274,135173.63199999978
69,33,300,8,75.73362002238338,86720.2560000001
69,33,300,8,76.7260763996941,81599.74400000011
66,34,300,8,77.71237897835037,82606.08000000028
66,34,300,8,77.48778028428698,90597.3760000001
77,35,300,8,79.16866111407738,99353.85599999996
77,35,300,8,78.6548481001162,90937.85600000015
102,36,300,8,74.07774040763171,98901.50400000006
102,36,300,8,74.85621938173796,106532.60799999996
187,37,300,8,69.93883257248015,147844.09599999993
187,37,300,8,69.65447457650768,139882.23999999982
226,38,300,8,68.43728229833187,149966.84799999982
226,38,300,8,67.29748862053158,147673.0879999999
214,39,300,8,69.27193409837872,149735.42399999997
214,39,300,8,64.46990635556254,141737.72799999977
193,40,300,8,69.74853673366422,146603.00800000006
193,40,300,8,68.17942811644106,140535.80799999987
71,41,300,8,77.51599082272107,86476.2880000001
71,41,300,8,77.26896695213502,83448.0640000001
234,42,300,8,65.63063761901175,147624.96000000002
234,42,300,8,64.83436582040115,152407.03999999978
114,43,300,8,73.4837572596788,114347.00800000005
114,43,300,8,72.89877636517691,110477.05599999991
228,44,300,8,66.08626334689215,154503.16799999986
228,44,300,8,65.1611614691593,146434.04799999984
205,45,300,8,67.53887667342215,143966.97599999982
205,45,300,8,67.63894781080504,138263.55199999976
174,46,300,8,72.04588685765455,132518.91199999966
174,46,300,8,71.25906827325478,125175.2959999998
216,47,300,8,67.46680229343204,142173.1839999998
216,47,300,8,66.86268523236933,136848.3839999998
208,48,300,8,67.29068316502168,151273.21599999987
208,48,300,8,66.68577078188171,137904.8960000001
98,49,300,8,73.07373033518154,98968.31999999996
98,49,300,8,71.4983998518568,100234.24000000017
142,50,300,8,70.29366489350151,108599.29599999994
142,50,300,8,72.30951190393856,113740.288
205,51,300,8,66.74107206380062,136752.89599999966
205,51,300,8,65.16337517798395,134402.8159999998
119,52,300,8,72.81328999351354,114162.68799999992
119,52,300,8,71.8300912346486,107827.20000000008
204,53,300,8,66.90211660761366,122877.43999999989
204,53,300,8,68.43630373999355,128868.35199999996
162,54,300,8,68.13252969737262,116387.07200000009
162,54,300,8,70.43572572636721,122582.52799999993
143,55,300,8,73.80070104310036,112102.39999999986
143,55,300,8,70.54830866626823,117093.63199999991
56,56,300,8,76.18273736585817,73038.59200000021
56,56,300,8,77.75636963242015,65440.00000000016
205,57,300,8,66.88515137216383,133988.3519999998
205,57,300,8,66.22060790234472,128857.59999999987
244,58,300,8,63.75075241218536,137341.69599999968
244,58,300,8,64.86236431064737,136717.05599999992
81,59,300,8,73.07644754941752,80094.72000000013
81,59,300,8,74.1065262109281,80560.64000000013
200,60,300,8,66.60446406711156,129423.10399999977
200,60,300,8,65.71483934054561,125567.48799999995
163,61,300,8,67.21860538023269,120748.54399999975
163,61,300,8,70.22262868500017,117405.95199999982
202,62,300,8,67.94750631233254,132806.91199999978
202,62,300,8,68.04671576683054,128301.82399999995
130,63,300,8,68.31556402840563,102640.63999999987
130,63,300,8,72.4960234946815,97064.19200000016
214,64,300,8,65.17741983780938,128323.58399999973
214,64,300,8,63.80471479467354,123961.3439999999
243,65,300,8,63.4031269270675,133583.6159999998
243,65,300,8,63.298811064118674,122514.43199999978
214,66,300,8,64.93781416003519,116178.6879999998
214,66,300,8,66.30168829372448,118927.61600000001
244,67,300,8,62.981179301592746,139753.47199999995
244,67,300,8,62.66385268942201,123558.91199999985
56,68,300,8,74.70963590683387,66829.3120000001
56,68,300,8,78.02906678815448,67561.21600000017
185,69,300,8,66.6242463913379,112750.08000000007
185,69,300,8,67.20215141938426,121290.23999999995
87,70,300,8,73.24371028919894,81562.36800000009
87,70,300,8,74.09488502428007,71864.57600000025
113,71,300,8,72.8770525432682,91639.04000000026
113,71,300,8,70.29389362159816,93738.23999999995
83,72,300,8,74.02533534443249,72368.64000000007
83,72,300,8,73.53092526836373,86105.3440000001
108,73,300,8,71.99100718962539,82081.53600000017
108,73,300,8,69.0364705811406,87374.84799999988
117,74,300,8,68.17964842208693,92664.06400000009
117,74,300,8,73.12925749710737,89714.9440000001
123,75,300,8,69.89460570177269,92282.88000000008
123,75,300,8,68.18956699474919,93281.28000000004
63,76,300,8,72.97392112987136,61447.936000000125
63,76,300,8,73.81110603476098,58360.320000000145
171,77,300,8,67.1600756222417,103640.32
171,77,300,8,66.6112101151254,109436.67199999987
60,78,300,8,77.44864045777106,55768.32000000006
60,78,300,8,76.28262995813331,61763.0720000002
243,79,300,8,60.02692720768287,120113.1519999999
243,79,300,8,61.80607870507633,122135.29599999997
239,80,300,8,61.95970969777152,115735.29599999983
239,80,300,8,61.02162213203677,118970.62400000001
215,81,300,8,64.10307639321414,111503.3599999999
215,81,300,8,61.581375512864355,116757.24799999979
212,82,300,8,62.723939950058906,108082.94399999994
212,82,300,8,63.457729408291755,106900.47999999984
231,83,300,8,62.021768556818735,111023.10399999993
231,83,300,8,61.66160725533874,113946.3679999999
123,84,300,8,68.12435425572123,86576.38400000015
123,84,300,8,67.73221473709219,83477.50400000018
123,85,300,8,65.88950230805165,94471.67999999995
123,85,300,8,67.65542289301555,86724.86400000005
64,86,300,8,71.1483048656092,70311.42400000029
64,86,300,8,77.90241490015343,51831.80800000011
149,87,300,8,64.6932016630389,98483.19999999997
149,87,300,8,66.8121854253559,100613.6320000001
158,88,300,8,64.22970387050594,93530.11200000011
158,88,300,8,67.07738804623042,94157.56799999988
87,89,300,8,71.9872256580615,69360.8960000001
87,89,300,8,72.92815160761968,67792.6400000001
142,90,300,8,66.64558413497917,92559.10399999996
142,90,300,8,68.43718121887858,86561.2800000001
54,91,300,8,74.05423746248985,54536.96000000018
54,91,300,8,73.31552981159389,55478.27200000011
106,92,300,8,69.43105344882508,77945.85600000006
106,92,300,8,67.94654045068897,80059.64800000007
240,93,300,8,60.10242156904222,111638.78399999977
240,93,300,8,61.01449838069182,109801.21599999987
230,94,300,8,60.161850922842454,108094.46399999988
230,94,300,8,60.84369679496252,104105.47199999997
191,95,300,8,62.74494358621268,97972.47999999991
191,95,300,8,62.535474642643784,107905.02399999992
147,96,300,8,67.16622388030969,86663.67999999996
147,96,300,8,62.63625287827006,99480.32000000004
200,97,300,8,62.443060179454775,97492.73600000008
200,97,300,8,62.56868912923411,95485.69599999988
232,98,300,8,59.53111964446772,103853.31200000009
232,98,300,8,59.3428390909525,102947.32800000001
90,99,300,8,72.57164458738713,56800.25600000018
90,99,300,8,73.46108427129295,60370.176000000174
206,100,300,8,60.737184252893236,93809.40800000016
206,100,300,8,60.93904359767378,95282.94399999989
142,101,300,8,64.50504374653974,87105.2800000002
142,101,300,8,65.32960659984766,90108.41600000001
221,102,300,8,59.75429215430225,98275.32799999975
221,102,300,8,58.46842432778604,99903.99999999996
204,103,300,8,62.49269371685674,86998.52800000011
204,103,300,8,57.69120744228605,95114.75199999986
231,104,300,8,57.752474635397135,89947.90400000002
231,104,300,8,59.05534658264454,99123.71199999996
190,105,300,8,62.01097537187966,94428.16000000006
190,105,300,8,63.44658515406574,91608.06400000011
203,106,300,8,60.89887349792969,91293.18400000015
203,106,300,8,59.02334568066908,100421.88799999988
99,107,300,8,69.08502420497786,67472.89600000015
99,107,300,8,66.55572074314445,64690.432000000146
120,108,300,8,65.27925058603343,83720.44800000002
120,108,300,8,62.088274525587686,79743.74400000018
160,109,300,8,63.812058084297774,86921.21599999999
160,109,300,8,63.30498553493557,89191.68000000011
136,110,300,8,64.47185916954723,83434.2400000001
136,110,300,8,64.05484881500325,82686.46400000017
180,111,300,8,59.640690314175274,88035.32800000005
180,111,300,8,61.84223491434526,88267.00799999993
136,112,300,8,61.34724478853955,83519.99999999997
136,112,300,8,64.71912382855078,77110.01600000009
104,113,300,8,66.1543526324787,74037.24800000021
104,113,300,8,67.6110621143075,64606.976000000155
170,114,300,8,60.87476206284816,87241.98400000008
170,114,300,8,60.97077244214656,89291.00800000013
239,115,300,8,58.51910028211786,98556.41599999981
239,115,300,8,55.74776250618474,101076.47999999997
132,116,300,8,63.7534385405513,71949.56800000013
132,116,300,8,63.83902048868272,73431.04000000015
201,117,300,8,58.816121652482266,86845.95199999999
201,117,300,8,60.09228163596493,89539.07200000004
192,118,300,8,59.97858810136886,84375.5520000001
192,118,300,8,60.24381576073943,86490.11200000005
219,119,300,8,56.7007679126449,87092.22400000007
219,119,300,8,57.00419111722367,96314.11199999998
151,120,300,8,64.28679441242726,76567.04000000012
151,120,300,8,60.791700265877815,79032.0640000001
105,121,300,8,65.6920731047249,64520.448000000164
105,121,300,8,64.33995255043715,71107.84000000003
94,122,300,8,67.55853481887281,63497.72800000011
94,122,300,8,65.02420143950613,70547.71200000012
63,123,300,8,68.50134090269304,52070.14400000019
63,123,300,8,66.6828177962409,47557.88800000006
229,124,300,8,56.77473536122728,86090.496
229,124,300,8,59.04435364816767,87439.10399999996
136,125,300,8,64.38113285761001,63177.72800000009
136,125,300,8,61.590950205887765,70379.00800000006
223,126,300,8,56.74357688908731,84407.04000000007
223,126,300,8,57.52879727175281,88693.50400000007
68,127,300,8,69.21117465147803,50539.00800000008
68,127,300,8,66.45676642991356,54145.53600000004
89,128,300,8,65.69670953717822,56911.104000000174
89,128,300,8,66.88707604115312,60940.80000000024
79,129,300,8,64.08324390895531,57708.2880000001
79,129,300,8,66.25735740113471,51437.31200000012
94,130,300,8,68.13160367222963,55731.71200000022
94,130,300,8,64.956932032459,55601.920000000115
76,131,300,8,63.41174565995451,58280.448000000164
76,131,300,8,67.95718114782147,44256.25600000012
166,132,300,8,59.64175692784065,78493.44000000008
166,132,300,8,60.35439203654689,73287.68000000007
239,133,300,8,54.960420061867886,82493.44000000005
239,133,300,8,55.31022258337348,81836.80000000012
123,134,300,8,65.23860777552115,57714.17600000014
123,134,300,8,64.04090348873716,59869.95200000009
148,135,300,8,61.70138164030969,68268.28800000007
148,135,300,8,61.39459980485233,69915.39200000014
228,136,300,8,56.37606144890673,83535.61599999997
